scoring_id,checkingstatus,loanduration,credithistory,loanpurpose,loanamount,existingsavings,employmentduration,installmentpercent,sex,othersonloan,currentresidenceduration,ownsproperty,age,installmentplans,housing,existingcreditscount,job,dependents,telephone,foreignworker,prediction,scoring_timestamp
133,3.0,39.0,4.0,0.0,9683.0,1.0,1.0,33.0,1.0,4.0,0.0,0.0,4.0,2.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,2022-03-04T15:33:20.709001
134,2.0,25.0,1.0,9.0,4448.0,1.0,1.0,45.0,1.0,4.0,2.0,0.0,3.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,2022-03-04T15:33:40.709001
135,3.0,30.0,4.0,1.0,5193.0,0.0,1.0,42.0,1.0,4.0,2.0,0.0,5.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,2022-03-04T15:34:00.709001
136,2.0,4.0,0.0,2.0,250.0,0.0,3.0,37.0,1.0,1.0,2.0,1.0,1.0,0.0,2.0,1.0,3.0,1.0,0.0,1.0,0.0,2022-03-04T15:34:20.709001
137,2.0,9.0,4.0,5.0,3047.0,3.0,0.0,30.0,1.0,3.0,2.0,2.0,3.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,0.0,2022-03-04T15:34:40.709001
138,3.0,30.0,3.0,0.0,8256.0,4.0,2.0,37.0,0.0,4.0,0.0,3.0,3.0,1.0,0.0,3.0,1.0,2.0,1.0,1.0,1.0,2022-03-04T15:35:00.709001
139,3.0,23.0,4.0,3.0,7744.0,0.0,2.0,21.0,1.0,3.0,0.0,0.0,4.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,2022-03-04T15:35:20.709001
140,0.0,7.0,0.0,2.0,250.0,3.0,3.0,36.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-04T15:35:40.709001
141,3.0,19.0,1.0,7.0,4459.0,0.0,1.0,53.0,0.0,4.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-04T15:36:00.709001
142,0.0,14.0,1.0,2.0,1711.0,3.0,3.0,44.0,0.0,3.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-04T15:36:20.709001
143,0.0,5.0,4.0,5.0,250.0,3.0,0.0,47.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,2022-03-04T15:36:40.709001
144,2.0,16.0,4.0,2.0,3681.0,3.0,1.0,63.0,1.0,3.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,2022-03-04T15:37:00.709001
145,2.0,4.0,0.0,2.0,250.0,3.0,3.0,36.0,0.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-04T15:37:20.709001
146,2.0,23.0,1.0,8.0,2951.0,1.0,1.0,41.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,1.0,0.0,1.0,0.0,2022-03-04T15:37:40.709001
147,0.0,34.0,3.0,0.0,4174.0,1.0,0.0,54.0,0.0,4.0,2.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,2022-03-04T15:38:00.709001
148,3.0,15.0,1.0,7.0,5356.0,3.0,1.0,46.0,1.0,4.0,2.0,2.0,3.0,1.0,1.0,2.0,0.0,2.0,0.0,1.0,0.0,2022-03-04T15:38:20.709001
149,3.0,36.0,1.0,1.0,3631.0,0.0,0.0,20.0,0.0,4.0,2.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,2022-03-04T15:38:40.709001
150,3.0,34.0,3.0,8.0,6863.0,4.0,2.0,46.0,1.0,5.0,0.0,3.0,4.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2022-03-04T15:39:00.709001
151,3.0,8.0,4.0,2.0,899.0,0.0,1.0,42.0,1.0,2.0,2.0,2.0,3.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,0.0,2022-03-04T15:39:20.709001
152,2.0,6.0,0.0,4.0,250.0,0.0,1.0,40.0,0.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-04T15:39:40.709001
153,2.0,17.0,1.0,8.0,1096.0,0.0,0.0,62.0,0.0,3.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,1.0,0.0,1.0,0.0,2022-03-04T15:40:00.709001
154,1.0,14.0,4.0,5.0,3608.0,0.0,2.0,50.0,1.0,3.0,2.0,0.0,3.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,2022-03-04T15:40:20.709001
155,2.0,11.0,2.0,3.0,1645.0,3.0,3.0,48.0,0.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-04T15:40:40.709001
156,3.0,27.0,3.0,0.0,8569.0,1.0,1.0,51.0,1.0,4.0,2.0,3.0,4.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,2022-03-04T15:41:00.709001
157,3.0,33.0,3.0,7.0,7233.0,1.0,2.0,22.0,1.0,5.0,0.0,3.0,5.0,1.0,0.0,2.0,0.0,2.0,1.0,1.0,1.0,2022-03-04T15:41:20.709001
158,3.0,25.0,4.0,3.0,6775.0,2.0,1.0,51.0,1.0,3.0,2.0,0.0,4.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,2022-03-04T15:41:40.709001
159,1.0,18.0,3.0,5.0,4686.0,0.0,1.0,33.0,1.0,3.0,1.0,2.0,4.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2022-03-04T15:42:00.709001
160,3.0,33.0,4.0,0.0,6516.0,1.0,1.0,49.0,1.0,4.0,2.0,0.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2022-03-04T15:42:20.709001
161,3.0,33.0,0.0,7.0,4420.0,0.0,3.0,42.0,1.0,4.0,2.0,1.0,3.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,0.0,2022-03-04T15:42:40.709001
162,1.0,28.0,4.0,7.0,4153.0,0.0,0.0,36.0,1.0,4.0,2.0,0.0,3.0,1.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,2022-03-04T15:43:00.709001
163,2.0,9.0,0.0,3.0,250.0,3.0,0.0,44.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-04T15:43:20.709001
164,2.0,4.0,0.0,2.0,250.0,3.0,4.0,33.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,0.0,1.0,0.0,2022-03-04T15:43:40.709001
165,2.0,9.0,1.0,5.0,1630.0,3.0,3.0,50.0,0.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2022-03-04T15:44:00.709001
166,3.0,28.0,4.0,0.0,6893.0,0.0,1.0,38.0,0.0,4.0,2.0,3.0,4.0,2.0,1.0,2.0,3.0,1.0,1.0,1.0,0.0,2022-03-04T15:44:20.709001
167,3.0,15.0,1.0,2.0,1299.0,0.0,3.0,33.0,0.0,3.0,2.0,1.0,3.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,2022-03-04T15:44:40.709001
168,3.0,25.0,0.0,9.0,8381.0,1.0,0.0,49.0,0.0,4.0,2.0,2.0,4.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,2022-03-04T15:45:00.709001
169,3.0,13.0,1.0,10.0,7200.0,0.0,0.0,49.0,1.0,3.0,2.0,0.0,4.0,1.0,1.0,2.0,0.0,2.0,1.0,1.0,0.0,2022-03-04T15:45:20.709001
170,3.0,33.0,3.0,5.0,7086.0,1.0,2.0,46.0,1.0,5.0,0.0,3.0,3.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,2022-03-04T15:45:40.709001
171,1.0,25.0,1.0,3.0,9295.0,0.0,0.0,39.0,1.0,3.0,0.0,3.0,3.0,1.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,2022-03-04T15:46:00.709001
172,3.0,39.0,4.0,6.0,7929.0,2.0,2.0,45.0,1.0,5.0,0.0,0.0,4.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,2022-03-04T15:46:20.709001
173,0.0,4.0,0.0,3.0,250.0,3.0,4.0,50.0,0.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-04T15:46:40.709001
174,3.0,27.0,4.0,0.0,6479.0,1.0,0.0,38.0,0.0,3.0,2.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2022-03-04T15:47:00.709001
175,3.0,8.0,1.0,2.0,5992.0,0.0,1.0,46.0,1.0,4.0,2.0,3.0,3.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,2022-03-04T15:47:20.709001
176,2.0,11.0,0.0,10.0,598.0,3.0,0.0,53.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-04T15:47:40.709001
177,3.0,24.0,4.0,3.0,6415.0,0.0,0.0,37.0,0.0,3.0,2.0,2.0,4.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,2022-03-04T15:48:00.709001
178,2.0,14.0,4.0,2.0,4002.0,1.0,2.0,55.0,0.0,3.0,0.0,0.0,3.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,0.0,2022-03-04T15:48:20.709001
179,2.0,4.0,0.0,2.0,250.0,3.0,3.0,43.0,0.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-04T15:48:40.709001
180,3.0,37.0,4.0,0.0,3626.0,1.0,0.0,36.0,0.0,2.0,2.0,2.0,4.0,1.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,2022-03-04T15:49:00.709001
181,2.0,10.0,0.0,2.0,1000.0,3.0,3.0,37.0,0.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-04T15:49:20.709001
182,2.0,12.0,0.0,2.0,844.0,3.0,3.0,45.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-04T15:49:40.709001
183,2.0,4.0,1.0,2.0,250.0,3.0,3.0,35.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-04T15:50:00.709001
184,2.0,17.0,1.0,3.0,2624.0,3.0,1.0,32.0,1.0,3.0,2.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,2022-03-04T15:50:20.709001
185,3.0,31.0,3.0,8.0,8411.0,1.0,1.0,37.0,1.0,5.0,0.0,3.0,5.0,1.0,0.0,2.0,0.0,2.0,1.0,1.0,1.0,2022-03-04T15:50:40.709001
186,3.0,27.0,3.0,7.0,5287.0,1.0,0.0,54.0,1.0,4.0,2.0,2.0,3.0,1.0,0.0,2.0,0.0,2.0,1.0,1.0,1.0,2022-03-04T15:51:00.709001
187,2.0,6.0,0.0,2.0,250.0,3.0,4.0,62.0,0.0,1.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-04T15:51:20.709001
188,3.0,38.0,1.0,5.0,4965.0,1.0,1.0,53.0,1.0,4.0,2.0,0.0,3.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,0.0,2022-03-04T15:51:40.709001
189,0.0,14.0,1.0,10.0,3011.0,3.0,1.0,37.0,1.0,2.0,2.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-04T15:52:00.709001
190,3.0,35.0,4.0,5.0,6385.0,1.0,2.0,56.0,1.0,5.0,0.0,2.0,3.0,1.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,2022-03-04T15:52:20.709001
191,3.0,42.0,3.0,0.0,7240.0,2.0,2.0,45.0,0.0,5.0,0.0,3.0,5.0,1.0,0.0,3.0,1.0,2.0,1.0,1.0,1.0,2022-03-04T15:52:40.709001
192,3.0,28.0,4.0,1.0,5626.0,0.0,1.0,34.0,1.0,4.0,2.0,2.0,4.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,2022-03-04T15:53:00.709001
193,3.0,29.0,4.0,0.0,6809.0,0.0,1.0,23.0,1.0,4.0,2.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2022-03-04T15:53:20.709001
194,0.0,4.0,0.0,2.0,250.0,3.0,0.0,61.0,0.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-04T15:53:40.709001
195,0.0,19.0,1.0,5.0,2685.0,3.0,1.0,54.0,0.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,0.0,1.0,0.0,2022-03-04T15:54:00.709001
196,3.0,10.0,3.0,5.0,3619.0,0.0,3.0,29.0,0.0,3.0,2.0,2.0,2.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,2022-03-04T15:54:20.709001
197,3.0,8.0,1.0,2.0,3460.0,2.0,1.0,44.0,1.0,2.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2022-03-04T15:54:40.709001
198,2.0,12.0,0.0,3.0,250.0,3.0,4.0,32.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-04T15:55:00.709001
199,3.0,18.0,1.0,8.0,6332.0,3.0,1.0,19.0,1.0,4.0,0.0,2.0,5.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,2022-03-04T15:55:20.709001
200,3.0,26.0,4.0,0.0,6136.0,0.0,0.0,36.0,1.0,3.0,2.0,2.0,4.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,0.0,2022-03-04T15:55:40.709001
201,3.0,8.0,4.0,7.0,3293.0,0.0,1.0,50.0,1.0,3.0,2.0,0.0,4.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,2022-03-04T15:56:00.709001
202,2.0,4.0,1.0,4.0,250.0,3.0,4.0,60.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-04T15:56:20.709001
203,3.0,30.0,3.0,0.0,5251.0,1.0,0.0,32.0,1.0,3.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-04T15:56:40.709001
204,3.0,16.0,1.0,2.0,4810.0,3.0,0.0,41.0,1.0,4.0,2.0,0.0,4.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,2022-03-04T15:57:00.709001
205,3.0,36.0,4.0,5.0,8847.0,1.0,0.0,40.0,1.0,5.0,0.0,2.0,4.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,2022-03-04T15:57:20.709001
206,0.0,4.0,1.0,5.0,4035.0,3.0,1.0,50.0,0.0,3.0,2.0,2.0,2.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,2022-03-04T15:57:40.709001
207,0.0,32.0,1.0,0.0,3065.0,2.0,2.0,42.0,1.0,4.0,2.0,2.0,2.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,2022-03-04T15:58:00.709001
208,2.0,14.0,0.0,2.0,2538.0,3.0,1.0,54.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-04T15:58:20.709001
209,3.0,25.0,4.0,7.0,1613.0,2.0,0.0,33.0,1.0,2.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,2022-03-04T15:58:40.709001
210,1.0,23.0,1.0,7.0,5847.0,2.0,2.0,40.0,1.0,4.0,2.0,0.0,3.0,0.0,1.0,2.0,2.0,1.0,0.0,1.0,0.0,2022-03-04T15:59:00.709001
211,0.0,37.0,3.0,0.0,6255.0,4.0,2.0,42.0,1.0,4.0,2.0,3.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,2022-03-04T15:59:20.709001
212,2.0,4.0,4.0,5.0,2499.0,1.0,0.0,35.0,1.0,3.0,2.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-04T15:59:40.709001
213,3.0,40.0,3.0,8.0,7712.0,2.0,2.0,60.0,1.0,4.0,1.0,0.0,5.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,2022-03-04T16:00:00.709001
214,3.0,8.0,1.0,5.0,3007.0,2.0,3.0,50.0,1.0,2.0,2.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-04T16:00:20.709001
215,3.0,8.0,1.0,5.0,2607.0,0.0,1.0,38.0,1.0,2.0,2.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,0.0,2022-03-04T16:00:40.709001
216,0.0,28.0,1.0,7.0,250.0,0.0,1.0,55.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-04T16:01:00.709001
217,2.0,14.0,0.0,10.0,3900.0,0.0,0.0,19.0,0.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-04T16:01:20.709001
218,0.0,23.0,4.0,7.0,6154.0,3.0,2.0,54.0,0.0,3.0,2.0,3.0,3.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,2022-03-04T16:01:40.709001
219,3.0,28.0,1.0,5.0,3794.0,2.0,2.0,41.0,1.0,4.0,2.0,0.0,4.0,1.0,0.0,3.0,1.0,2.0,1.0,1.0,1.0,2022-03-04T16:02:00.709001
220,3.0,25.0,4.0,1.0,6867.0,0.0,1.0,31.0,0.0,4.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-04T16:02:20.709001
221,2.0,21.0,4.0,7.0,3451.0,3.0,1.0,34.0,1.0,3.0,2.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,2022-03-04T16:02:40.709001
222,3.0,8.0,1.0,2.0,250.0,3.0,3.0,30.0,0.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-04T16:03:00.709001
223,3.0,37.0,1.0,3.0,6616.0,1.0,2.0,53.0,1.0,3.0,0.0,0.0,4.0,2.0,1.0,2.0,3.0,1.0,0.0,1.0,1.0,2022-03-04T16:03:20.709001
224,2.0,5.0,0.0,2.0,250.0,3.0,4.0,57.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-04T16:03:40.709001
225,0.0,16.0,1.0,5.0,1954.0,3.0,1.0,27.0,1.0,2.0,2.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-04T16:04:00.709001
226,0.0,28.0,3.0,3.0,7851.0,0.0,1.0,53.0,1.0,4.0,2.0,3.0,4.0,2.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,2022-03-04T16:04:20.709001
227,2.0,4.0,1.0,2.0,250.0,3.0,3.0,37.0,0.0,1.0,2.0,2.0,1.0,0.0,2.0,1.0,2.0,1.0,0.0,1.0,0.0,2022-03-04T16:04:40.709001
228,3.0,14.0,1.0,5.0,3021.0,3.0,1.0,47.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,2022-03-04T16:05:00.709001
229,3.0,27.0,4.0,4.0,4466.0,4.0,2.0,55.0,1.0,3.0,2.0,2.0,2.0,2.0,0.0,2.0,3.0,1.0,1.0,1.0,0.0,2022-03-04T16:05:20.709001
230,3.0,30.0,3.0,5.0,3601.0,4.0,2.0,47.0,1.0,4.0,2.0,2.0,3.0,0.0,1.0,2.0,3.0,1.0,0.0,1.0,0.0,2022-03-04T16:05:40.709001
231,0.0,4.0,0.0,2.0,3490.0,0.0,0.0,54.0,0.0,1.0,0.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-04T16:06:00.709001
232,0.0,26.0,1.0,7.0,2553.0,3.0,0.0,20.0,1.0,3.0,2.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,2022-03-04T16:06:20.709001
233,0.0,4.0,2.0,2.0,250.0,3.0,3.0,54.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-04T16:06:40.709001
234,2.0,4.0,0.0,2.0,1000.0,3.0,0.0,50.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-04T16:07:00.709001
235,2.0,5.0,4.0,5.0,1993.0,3.0,3.0,50.0,0.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-04T16:07:20.709001
236,3.0,43.0,4.0,8.0,5775.0,1.0,2.0,57.0,1.0,5.0,0.0,3.0,3.0,1.0,0.0,3.0,1.0,2.0,1.0,1.0,1.0,2022-03-04T16:07:40.709001
237,1.0,29.0,3.0,7.0,6198.0,1.0,0.0,55.0,1.0,4.0,1.0,0.0,5.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2022-03-04T16:08:00.709001
238,3.0,37.0,3.0,0.0,5703.0,2.0,2.0,37.0,1.0,5.0,0.0,3.0,4.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,2022-03-04T16:08:20.709001
239,3.0,28.0,3.0,6.0,5653.0,2.0,1.0,57.0,1.0,4.0,2.0,3.0,4.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2022-03-04T16:08:40.709001
240,2.0,7.0,0.0,3.0,250.0,3.0,0.0,31.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-04T16:09:00.709001
241,0.0,19.0,4.0,7.0,4312.0,2.0,0.0,43.0,1.0,2.0,2.0,0.0,3.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,2022-03-04T16:09:20.709001
242,2.0,17.0,4.0,2.0,250.0,0.0,0.0,37.0,0.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-04T16:09:40.709001
243,0.0,25.0,1.0,5.0,3716.0,0.0,0.0,55.0,1.0,3.0,2.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,2022-03-04T16:10:00.709001
244,0.0,15.0,1.0,3.0,250.0,3.0,0.0,44.0,0.0,1.0,2.0,2.0,2.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,2022-03-04T16:10:20.709001
245,0.0,13.0,1.0,2.0,1145.0,3.0,3.0,46.0,0.0,3.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-04T16:10:40.709001
246,0.0,27.0,1.0,7.0,3411.0,3.0,3.0,47.0,1.0,3.0,2.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-04T16:11:00.709001
247,3.0,22.0,3.0,3.0,4668.0,1.0,0.0,61.0,1.0,2.0,2.0,0.0,3.0,0.0,2.0,1.0,3.0,1.0,1.0,1.0,0.0,2022-03-04T16:11:20.709001
248,3.0,32.0,4.0,5.0,9016.0,0.0,0.0,41.0,1.0,4.0,0.0,3.0,5.0,1.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,2022-03-04T16:11:40.709001
249,0.0,31.0,3.0,8.0,4681.0,4.0,2.0,29.0,1.0,3.0,2.0,3.0,4.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,2022-03-04T16:12:00.709001
250,0.0,4.0,0.0,3.0,250.0,3.0,0.0,57.0,0.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-04T16:12:20.709001
251,3.0,25.0,4.0,7.0,4056.0,0.0,0.0,42.0,1.0,4.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,2022-03-04T16:12:40.709001
252,3.0,38.0,4.0,5.0,5804.0,1.0,2.0,48.0,1.0,3.0,0.0,3.0,5.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2022-03-04T16:13:00.709001
253,1.0,16.0,3.0,7.0,2832.0,2.0,1.0,42.0,1.0,4.0,2.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-04T16:13:20.709001
254,3.0,39.0,4.0,5.0,5628.0,1.0,0.0,44.0,1.0,4.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2022-03-04T16:13:40.709001
255,2.0,37.0,1.0,0.0,4893.0,2.0,0.0,54.0,1.0,3.0,2.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,2022-03-04T16:14:00.709001
256,3.0,21.0,1.0,3.0,3614.0,3.0,3.0,28.0,1.0,3.0,2.0,2.0,4.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,2022-03-04T16:14:20.709001
257,3.0,31.0,4.0,3.0,6099.0,0.0,1.0,45.0,1.0,4.0,2.0,0.0,4.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,2022-03-04T16:14:40.709001
258,3.0,14.0,1.0,5.0,1810.0,0.0,1.0,36.0,1.0,3.0,2.0,2.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,2022-03-04T16:15:00.709001
259,3.0,15.0,1.0,2.0,1530.0,0.0,0.0,36.0,1.0,3.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-04T16:15:20.709001
260,2.0,7.0,0.0,2.0,250.0,3.0,4.0,53.0,0.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-04T16:15:40.709001
261,3.0,31.0,3.0,7.0,2523.0,1.0,2.0,27.0,0.0,4.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2022-03-04T16:16:00.709001
262,3.0,30.0,3.0,7.0,9647.0,1.0,2.0,50.0,1.0,5.0,0.0,3.0,4.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,2022-03-04T16:16:20.709001
263,1.0,26.0,3.0,8.0,5940.0,2.0,0.0,36.0,1.0,4.0,2.0,3.0,4.0,2.0,1.0,1.0,3.0,1.0,0.0,1.0,0.0,2022-03-04T16:16:40.709001
264,0.0,42.0,3.0,7.0,6983.0,1.0,2.0,49.0,1.0,5.0,0.0,3.0,3.0,2.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,2022-03-04T16:17:00.709001
265,0.0,16.0,2.0,2.0,2205.0,3.0,3.0,49.0,0.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-04T16:17:20.709001
266,3.0,27.0,4.0,3.0,1938.0,0.0,0.0,39.0,1.0,3.0,2.0,2.0,4.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,2022-03-04T16:17:40.709001
